,Country/Region,Province/State,Admin2,Combined_Key,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered,Active
13291,US,Ohio,Pickaway,"Pickaway, Ohio, US",3/23/2020 23:19,39.64170392,-83.0243386,0,0,0,0
13292,US,Alabama,Pickens,"Pickens, Alabama, US",3/23/2020 23:19,33.28094866,-88.08818103,0,0,0,0
13293,US,Georgia,Pickens,"Pickens, Georgia, US",3/23/2020 23:19,34.46589159,-84.46406611,2,0,0,0
13294,US,South Carolina,Pickens,"Pickens, South Carolina, US",3/23/2020 23:19,34.88807695,-82.72791551,1,0,0,0
13295,US,Tennessee,Pickett,"Pickett, Tennessee, US",3/23/2020 23:19,36.55606529,-85.077633,0,0,0,0
13296,US,Georgia,Pierce,"Pierce, Georgia, US",3/23/2020 23:19,31.35928155,-82.21598442,1,0,0,0
13297,US,Nebraska,Pierce,"Pierce, Nebraska, US",3/23/2020 23:19,42.26434853,-97.60122773,0,0,0,0
13298,US,North Dakota,Pierce,"Pierce, North Dakota, US",3/23/2020 23:19,48.24977025,-99.96407787,2,0,0,0
13299,US,Washington,Pierce,"Pierce, Washington, US",3/23/2020 23:19,47.03892768,-122.1405958,126,1,0,0
13300,US,Wisconsin,Pierce,"Pierce, Wisconsin, US",3/23/2020 23:19,44.71850291,-92.4224416,3,0,0,0
13301,US,Alabama,Pike,"Pike, Alabama, US",3/23/2020 23:19,31.80396383,-85.9408295,0,0,0,0
13302,US,Arkansas,Pike,"Pike, Arkansas, US",3/23/2020 23:19,34.16250414,-93.65789349,0,0,0,0
13303,US,Georgia,Pike,"Pike, Georgia, US",3/23/2020 23:19,33.09310242,-84.38790389,0,0,0,0
13304,US,Illinois,Pike,"Pike, Illinois, US",3/23/2020 23:19,39.62265059,-90.8877017,0,0,0,0
13305,US,Indiana,Pike,"Pike, Indiana, US",3/23/2020 23:19,38.40112197,-87.23574907,0,0,0,0
13306,US,Kentucky,Pike,"Pike, Kentucky, US",3/23/2020 23:19,37.47088263,-82.39487445,0,0,0,0
13307,US,Mississippi,Pike,"Pike, Mississippi, US",3/23/2020 23:19,31.17507789,-90.40392572,4,0,0,0
13308,US,Missouri,Pike,"Pike, Missouri, US",3/23/2020 23:19,39.34310674,-91.16980779,0,0,0,0
13309,US,Ohio,Pike,"Pike, Ohio, US",3/23/2020 23:19,39.07634001,-83.06769584,0,0,0,0
13310,US,Pennsylvania,Pike,"Pike, Pennsylvania, US",3/23/2020 23:19,41.33155042,-75.03208106,3,0,0,0
13311,US,Arizona,Pima,"Pima, Arizona, US",3/23/2020 23:19,32.0971334,-111.7890033,24,0,0,0
13312,US,Arizona,Pinal,"Pinal, Arizona, US",3/23/2020 23:19,32.90525627,-111.3449483,17,0,0,0
13313,US,Minnesota,Pine,"Pine, Minnesota, US",3/23/2020 23:19,46.12105238,-92.74070188,0,0,0,0
13314,US,Florida,Pinellas,"Pinellas, Florida, US",3/23/2020 23:19,27.93130349,-82.72239666,41,0,0,0
13315,US,Minnesota,Pipestone,"Pipestone, Minnesota, US",3/23/2020 23:19,44.02301619,-96.25841142,0,0,0,0
13316,US,Maine,Piscataquis,"Piscataquis, Maine, US",3/23/2020 23:19,45.83839062,-69.2860223,0,0,0,0
13317,US,Colorado,Pitkin,"Pitkin, Colorado, US",3/23/2020 23:19,39.21720112,-106.9310027,16,0,0,0
13318,US,North Carolina,Pitt,"Pitt, North Carolina, US",3/23/2020 23:19,35.59535426,-77.37353178,6,0,0,0
13319,US,Oklahoma,Pittsburg,"Pittsburg, Oklahoma, US",3/23/2020 23:19,34.92065823,-95.7513432,0,0,0,0
13320,US,Virginia,Pittsylvania,"Pittsylvania, Virginia, US",3/23/2020 23:19,36.81980341,-79.39731264,0,0,0,0
13321,US,Utah,Piute,"Piute, Utah, US",3/23/2020 23:19,38.33815254,-112.1249591,0,0,0,0
13322,US,California,Placer,"Placer, California, US",3/23/2020 23:19,39.06167234,-120.7240569,12,1,0,0
13323,US,Louisiana,Plaquemines,"Plaquemines, Louisiana, US",3/23/2020 23:19,29.42245447,-89.60322085,8,0,0,0
13324,US,Missouri,Platte,"Platte, Missouri, US",3/23/2020 23:19,39.38154439,-94.77068479,1,0,0,0
13325,US,Nebraska,Platte,"Platte, Nebraska, US",3/23/2020 23:19,41.57246836,-97.52144359,0,0,0,0
13326,US,Wyoming,Platte,"Platte, Wyoming, US",3/23/2020 23:19,42.13299116,-104.966331,0,0,0,0
13327,US,West Virginia,Pleasants,"Pleasants, West Virginia, US",3/23/2020 23:19,39.37091679,-81.16771771,0,0,0,0
13328,US,California,Plumas,"Plumas, California, US",3/23/2020 23:19,40.00355989,-120.8395236,0,0,0,0
13329,US,Iowa,Plymouth,"Plymouth, Iowa, US",3/23/2020 23:19,42.737633,-96.21366621,0,0,0,0
13330,US,Massachusetts,Plymouth,"Plymouth, Massachusetts, US",3/23/2020 23:19,41.94070556,-70.80802823,32,0,0,0
13331,US,Iowa,Pocahontas,"Pocahontas, Iowa, US",3/23/2020 23:19,42.73420133,-94.67862564,0,0,0,0
13332,US,West Virginia,Pocahontas,"Pocahontas, West Virginia, US",3/23/2020 23:19,38.32758728,-80.00993811,0,0,0,0
13333,US,Arkansas,Poinsett,"Poinsett, Arkansas, US",3/23/2020 23:19,35.57433534,-90.66268713,3,0,0,0
13334,US,Louisiana,Pointe Coupee,"Pointe Coupee, Louisiana, US",3/23/2020 23:19,30.71409502,-91.60209535,0,0,0,0
13335,US,Arkansas,Polk,"Polk, Arkansas, US",3/23/2020 23:19,34.48254879,-94.22728802,1,0,0,0
13336,US,Florida,Polk,"Polk, Florida, US",3/23/2020 23:19,27.95027105,-81.69732947,13,0,0,0
13337,US,Georgia,Polk,"Polk, Georgia, US",3/23/2020 23:19,34.00267074,-85.18677781,4,0,0,0
13338,US,Iowa,Polk,"Polk, Iowa, US",3/23/2020 23:19,41.68679484,-93.57767461,12,0,0,0
13339,US,Minnesota,Polk,"Polk, Minnesota, US",3/23/2020 23:19,47.77372465,-96.40134647,0,0,0,0
13340,US,Missouri,Polk,"Polk, Missouri, US",3/23/2020 23:19,37.6162296,-93.39828174,0,0,0,0
13341,US,Nebraska,Polk,"Polk, Nebraska, US",3/23/2020 23:19,41.18813488,-97.56630712,0,0,0,0
13342,US,North Carolina,Polk,"Polk, North Carolina, US",3/23/2020 23:19,35.27820615,-82.16812354,0,0,0,0
13343,US,Oregon,Polk,"Polk, Oregon, US",3/23/2020 23:19,44.90322804,-123.4128888,3,0,0,0
13344,US,Tennessee,Polk,"Polk, Tennessee, US",3/23/2020 23:19,35.12245443,-84.52075859,0,0,0,0
13345,US,Texas,Polk,"Polk, Texas, US",3/23/2020 23:19,30.79472531,-94.8276624,0,0,0,0
13346,US,Wisconsin,Polk,"Polk, Wisconsin, US",3/23/2020 23:19,45.46130348,-92.44182875,0,0,0,0
13347,US,Montana,Pondera,"Pondera, Montana, US",3/23/2020 23:19,48.22773388,-112.2252703,0,0,0,0
13348,US,Mississippi,Pontotoc,"Pontotoc, Mississippi, US",3/23/2020 23:19,34.226046,-89.03636807,1,0,0,0
13349,US,Oklahoma,Pontotoc,"Pontotoc, Oklahoma, US",3/23/2020 23:19,34.72959848,-96.68337199,1,0,0,0
13350,US,Arkansas,Pope,"Pope, Arkansas, US",3/23/2020 23:19,35.44871474,-93.03212219,1,0,0,0
13351,US,Illinois,Pope,"Pope, Illinois, US",3/23/2020 23:19,37.41391284,-88.56152109,0,0,0,0
13352,US,Minnesota,Pope,"Pope, Minnesota, US",3/23/2020 23:19,45.58606667,-95.44451209,0,0,0,0
13353,US,Virginia,Poquoson,"Poquoson, Virginia, US",3/23/2020 23:19,37.14259351,-76.35798148,0,0,0,0
13354,US,Ohio,Portage,"Portage, Ohio, US",3/23/2020 23:19,41.16793482,-81.19735782,2,0,0,0
13355,US,Wisconsin,Portage,"Portage, Wisconsin, US",3/23/2020 23:19,44.47558711,-89.50152965,0,0,0,0
13356,US,Indiana,Porter,"Porter, Indiana, US",3/23/2020 23:19,41.45986947,-87.06848888,0,0,0,0
13357,US,Virginia,Portsmouth,"Portsmouth, Virginia, US",3/23/2020 23:19,36.85914825,-76.35971629,0,0,0,0
13358,US,Indiana,Posey,"Posey, Indiana, US",3/23/2020 23:19,38.02097333,-87.86480429,0,0,0,0
13359,US,Kansas,Pottawatomie,"Pottawatomie, Kansas, US",3/23/2020 23:19,39.37925655,-96.34564657,1,0,0,0
13360,US,Oklahoma,Pottawatomie,"Pottawatomie, Oklahoma, US",3/23/2020 23:19,35.20614018,-96.94923008,0,0,0,0
13361,US,Iowa,Pottawattamie,"Pottawattamie, Iowa, US",3/23/2020 23:19,41.33640314,-95.53907776,2,0,0,0
13362,US,Pennsylvania,Potter,"Potter, Pennsylvania, US",3/23/2020 23:19,41.74471626,-77.89559864,1,0,0,0
13363,US,South Dakota,Potter,"Potter, South Dakota, US",3/23/2020 23:19,45.06583079,-99.95498503,0,0,0,0
13364,US,Texas,Potter,"Potter, Texas, US",3/23/2020 23:19,35.40133773,-101.893964,2,0,0,0
13365,US,Montana,Powder River,"Powder River, Montana, US",3/23/2020 23:19,45.39617714,-105.636738,0,0,0,0
13366,US,Kentucky,Powell,"Powell, Kentucky, US",3/23/2020 23:19,37.83218794,-83.82553961,0,0,0,0
13367,US,Montana,Powell,"Powell, Montana, US",3/23/2020 23:19,46.85538891,-112.9359164,0,0,0,0
13368,US,Idaho,Power,"Power, Idaho, US",3/23/2020 23:19,42.69254894,-112.8395742,0,0,0,0
13369,US,Iowa,Poweshiek,"Poweshiek, Iowa, US",3/23/2020 23:19,41.68625425,-92.53155731,1,0,0,0
13370,US,Virginia,Powhatan,"Powhatan, Virginia, US",3/23/2020 23:19,37.55016038,-77.91267882,0,0,0,0
13371,US,Arkansas,Prairie,"Prairie, Arkansas, US",3/23/2020 23:19,34.83624419,-91.55162157,0,0,0,0
13372,US,Montana,Prairie,"Prairie, Montana, US",3/23/2020 23:19,46.86048047,-105.379384,0,0,0,0
13373,US,Kansas,Pratt,"Pratt, Kansas, US",3/23/2020 23:19,37.64780729,-98.73922153,0,0,0,0
13374,US,Ohio,Preble,"Preble, Ohio, US",3/23/2020 23:19,39.7420247,-84.64787018,0,0,0,0
13375,US,Mississippi,Prentiss,"Prentiss, Mississippi, US",3/23/2020 23:19,34.61810501,-88.51986294,0,0,0,0
13376,US,Texas,Presidio,"Presidio, Texas, US",3/23/2020 23:19,29.99954402,-104.2408079,0,0,0,0
13377,US,Michigan,Presque Isle,"Presque Isle, Michigan, US",3/23/2020 23:19,45.34018577,-83.91498656,0,0,0,0
13378,US,West Virginia,Preston,"Preston, West Virginia, US",3/23/2020 23:19,39.46770987,-79.66712803,0,0,0,0
13379,US,Wisconsin,Price,"Price, Wisconsin, US",3/23/2020 23:19,45.68051754,-90.3609888,0,0,0,0
13380,US,Virginia,Prince Edward,"Prince Edward, Virginia, US",3/23/2020 23:19,37.22554789,-78.43597949,1,0,0,0
13381,US,Virginia,Prince George,"Prince George, Virginia, US",3/23/2020 23:19,37.18497668,-77.22922187,0,0,0,0
13382,US,Maryland,Prince George's,"Prince George's, Maryland, US",3/23/2020 23:19,38.83070039,-76.8496441,47,1,0,0
13383,US,Virginia,Prince William,"Prince William, Virginia, US",3/23/2020 23:19,38.70916224,-77.48713689,18,0,0,0
13384,US,Alaska,Prince of Wales-Hyder,"Prince of Wales-Hyder, Alaska, US",3/23/2020 23:19,55.76261984,-133.0511621,0,0,0,0
13385,US,Rhode Island,Providence,"Providence, Rhode Island, US",3/23/2020 23:19,41.87064746,-71.57753536,52,0,0,0
13386,US,Colorado,Prowers,"Prowers, Colorado, US",3/23/2020 23:19,37.95544985,-102.3926052,0,0,0,0
13387,US,Colorado,Pueblo,"Pueblo, Colorado, US",3/23/2020 23:19,38.17359144,-104.5127437,3,0,0,0
13388,US,Arkansas,Pulaski,"Pulaski, Arkansas, US",3/23/2020 23:19,34.77054088,-92.31355101,61,0,0,0
13389,US,Georgia,Pulaski,"Pulaski, Georgia, US",3/23/2020 23:19,32.23334561,-83.4754996,0,0,0,0
13390,US,Illinois,Pulaski,"Pulaski, Illinois, US",3/23/2020 23:19,37.22631423,-89.13085001,0,0,0,0
13391,US,Indiana,Pulaski,"Pulaski, Indiana, US",3/23/2020 23:19,41.04166107,-86.69890683,0,0,0,0
13392,US,Kentucky,Pulaski,"Pulaski, Kentucky, US",3/23/2020 23:19,37.10466131,-84.57629079,3,0,0,0
13393,US,Missouri,Pulaski,"Pulaski, Missouri, US",3/23/2020 23:19,37.82462075,-92.20783203,1,0,0,0
13394,US,Virginia,Pulaski,"Pulaski, Virginia, US",3/23/2020 23:19,37.06474963,-80.71229738,0,0,0,0
13395,US,Oklahoma,Pushmataha,"Pushmataha, Oklahoma, US",3/23/2020 23:19,34.41635232,-95.37603505,0,0,0,0
13396,US,Florida,Putnam,"Putnam, Florida, US",3/23/2020 23:19,29.60779729,-81.74230285,2,0,0,0
13397,US,Georgia,Putnam,"Putnam, Georgia, US",3/23/2020 23:19,33.32056115,-83.37552891,0,0,0,0
13398,US,Illinois,Putnam,"Putnam, Illinois, US",3/23/2020 23:19,41.2013541,-89.2869272,0,0,0,0
13399,US,Indiana,Putnam,"Putnam, Indiana, US",3/23/2020 23:19,39.66437981,-86.84517605,1,0,0,0
13400,US,Missouri,Putnam,"Putnam, Missouri, US",3/23/2020 23:19,40.47942497,-93.02042674,0,0,0,0
13401,US,New York,Putnam,"Putnam, New York, US",3/23/2020 23:19,41.42630093,-73.74965532,31,0,0,0
13402,US,Ohio,Putnam,"Putnam, Ohio, US",3/23/2020 23:19,41.02094889,-84.1336111,0,0,0,0
13403,US,Tennessee,Putnam,"Putnam, Tennessee, US",3/23/2020 23:19,36.14005459,-85.50646123,6,0,0,0
13404,US,West Virginia,Putnam,"Putnam, West Virginia, US",3/23/2020 23:19,38.50782345,-81.9082131,1,0,0,0
13405,US,New Mexico,Quay,"Quay, New Mexico, US",3/23/2020 23:19,35.10403332,-103.5481727,0,0,0,0
13406,US,Maryland,Queen Anne's,"Queen Anne's, Maryland, US",3/23/2020 23:19,39.06198912,-76.03530977,1,0,0,0
13407,US,New York,Queens,"Queens, New York, US",3/23/2020 23:19,40.71088124,-73.81684712,0,0,0,0
13408,US,Georgia,Quitman,"Quitman, Georgia, US",3/23/2020 23:19,31.86728114,-85.01773177,0,0,0,0
13409,US,Mississippi,Quitman,"Quitman, Mississippi, US",3/23/2020 23:19,34.25157572,-90.28908,0,0,0,0
13410,US,Georgia,Rabun,"Rabun, Georgia, US",3/23/2020 23:19,34.88389445,-83.40304637,0,0,0,0
13411,US,Wisconsin,Racine,"Racine, Wisconsin, US",3/23/2020 23:19,42.74753117,-88.05941254,5,0,0,0
13412,US,Virginia,Radford,"Radford, Virginia, US",3/23/2020 23:19,37.12222899,-80.5602732,0,0,0,0
13413,US,Texas,Rains,"Rains, Texas, US",3/23/2020 23:19,32.87109387,-95.79232691,0,0,0,0
13414,US,West Virginia,Raleigh,"Raleigh, West Virginia, US",3/23/2020 23:19,37.76936795,-81.2456041,0,0,0,0
13415,US,Missouri,Ralls,"Ralls, Missouri, US",3/23/2020 23:19,39.52817427,-91.51838643,0,0,0,0
13416,US,Minnesota,Ramsey,"Ramsey, Minnesota, US",3/23/2020 23:19,45.01625271,-93.09872295,24,1,0,0
13417,US,North Dakota,Ramsey,"Ramsey, North Dakota, US",3/23/2020 23:19,48.26886249,-98.72223879,1,0,0,0
13418,US,Texas,Randall,"Randall, Texas, US",3/23/2020 23:19,34.96585996,-101.8971322,2,0,0,0
13419,US,Alabama,Randolph,"Randolph, Alabama, US",3/23/2020 23:19,33.29526734,-85.45708831,0,0,0,0
13420,US,Arkansas,Randolph,"Randolph, Arkansas, US",3/23/2020 23:19,36.3415714,-91.02455531,0,0,0,0
13421,US,Georgia,Randolph,"Randolph, Georgia, US",3/23/2020 23:19,31.76622818,-84.75732369,1,0,0,0
13422,US,Illinois,Randolph,"Randolph, Illinois, US",3/23/2020 23:19,38.05095369,-89.82512254,0,0,0,0
13423,US,Indiana,Randolph,"Randolph, Indiana, US",3/23/2020 23:19,40.15734772,-85.01139319,0,0,0,0
13424,US,Missouri,Randolph,"Randolph, Missouri, US",3/23/2020 23:19,39.44007257,-92.4971374,0,0,0,0
13425,US,North Carolina,Randolph,"Randolph, North Carolina, US",3/23/2020 23:19,35.71015088,-79.80570339,1,0,0,0
13426,US,West Virginia,Randolph,"Randolph, West Virginia, US",3/23/2020 23:19,38.769899,-79.87919615,0,0,0,0
13427,US,Mississippi,Rankin,"Rankin, Mississippi, US",3/23/2020 23:19,32.26469147,-89.94537876,8,0,0,0
13428,US,North Dakota,Ransom,"Ransom, North Dakota, US",3/23/2020 23:19,46.45621782,-97.65742504,0,0,0,0
13429,US,Louisiana,Rapides,"Rapides, Louisiana, US",3/23/2020 23:19,31.19778499,-92.52997303,8,1,0,0
13430,US,Virginia,Rappahannock,"Rappahannock, Virginia, US",3/23/2020 23:19,38.68295619,-78.15826963,0,0,0,0
13431,US,Montana,Ravalli,"Ravalli, Montana, US",3/23/2020 23:19,46.08520862,-114.1189164,1,0,0,0
13432,US,Kansas,Rawlins,"Rawlins, Kansas, US",3/23/2020 23:19,39.78525843,-101.0761617,0,0,0,0
13433,US,Missouri,Ray,"Ray, Missouri, US",3/23/2020 23:19,39.3537468,-93.98905745,0,0,0,0
13434,US,Texas,Reagan,"Reagan, Texas, US",3/23/2020 23:19,31.36607041,-101.5232659,0,0,0,0
13435,US,Texas,Real,"Real, Texas, US",3/23/2020 23:19,29.83321503,-99.82018052,0,0,0,0
13436,US,Minnesota,Red Lake,"Red Lake, Minnesota, US",3/23/2020 23:19,47.87197525,-96.09561104,0,0,0,0
13437,US,Louisiana,Red River,"Red River, Louisiana, US",3/23/2020 23:19,32.09530039,-93.34213308,0,0,0,0
13438,US,Texas,Red River,"Red River, Texas, US",3/23/2020 23:19,33.61886692,-95.04841765,0,0,0,0
13439,US,Nebraska,Red Willow,"Red Willow, Nebraska, US",3/23/2020 23:19,40.1755688,-100.476998,0,0,0,0
13440,US,Minnesota,Redwood,"Redwood, Minnesota, US",3/23/2020 23:19,44.40555844,-95.25207021,0,0,0,0
13441,US,Texas,Reeves,"Reeves, Texas, US",3/23/2020 23:19,31.32323325,-103.6903896,0,0,0,0
13442,US,Texas,Refugio,"Refugio, Texas, US",3/23/2020 23:19,28.3238976,-97.15766311,0,0,0,0
13443,US,Kansas,Reno,"Reno, Kansas, US",3/23/2020 23:19,37.95230263,-98.08607292,2,0,0,0
13444,US,New York,Rensselaer,"Rensselaer, New York, US",3/23/2020 23:19,42.71348136,-73.51089874,20,0,0,0
13445,US,Minnesota,Renville,"Renville, Minnesota, US",3/23/2020 23:19,44.72836381,-94.94553734,1,0,0,0
13446,US,North Dakota,Renville,"Renville, North Dakota, US",3/23/2020 23:19,48.71982533,-101.6603912,0,0,0,0
13447,US,Kansas,Republic,"Republic, Kansas, US",3/23/2020 23:19,39.82799632,-97.65036709,0,0,0,0
13448,US,Missouri,Reynolds,"Reynolds, Missouri, US",3/23/2020 23:19,37.36085952,-90.97009925,0,0,0,0
13449,US,Tennessee,Rhea,"Rhea, Tennessee, US",3/23/2020 23:19,35.60536161,-84.93076643,0,0,0,0
13450,US,Kansas,Rice,"Rice, Kansas, US",3/23/2020 23:19,38.34616184,-98.19992118,0,0,0,0
13451,US,Minnesota,Rice,"Rice, Minnesota, US",3/23/2020 23:19,44.3543376,-93.29658715,2,0,0,0
13452,US,Utah,Rich,"Rich, Utah, US",3/23/2020 23:19,41.63137678,-111.2445105,0,0,0,0
13453,US,Nebraska,Richardson,"Richardson, Nebraska, US",3/23/2020 23:19,40.1247415,-95.71755036,0,0,0,0
13454,US,Illinois,Richland,"Richland, Illinois, US",3/23/2020 23:19,38.71240969,-88.08475366,0,0,0,0
13455,US,Louisiana,Richland,"Richland, Louisiana, US",3/23/2020 23:19,32.41391005,-91.76634876,2,0,0,0
13456,US,Montana,Richland,"Richland, Montana, US",3/23/2020 23:19,47.78668011,-104.5610786,0,0,0,0
13457,US,North Dakota,Richland,"Richland, North Dakota, US",3/23/2020 23:19,46.26440649,-96.94852979,0,0,0,0
13458,US,Ohio,Richland,"Richland, Ohio, US",3/23/2020 23:19,40.77180308,-82.5379961,1,0,0,0
13459,US,South Carolina,Richland,"Richland, South Carolina, US",3/23/2020 23:19,34.01791263,-80.90267209,43,0,0,0
13460,US,Wisconsin,Richland,"Richland, Wisconsin, US",3/23/2020 23:19,43.3762778,-90.43012729,0,0,0,0
13461,US,Georgia,Richmond,"Richmond, Georgia, US",3/23/2020 23:19,33.35777107,-82.07026432,11,0,0,0
13462,US,New York,Richmond,"Richmond, New York, US",3/23/2020 23:19,40.58582155,-74.14808598,0,0,0,0
13463,US,North Carolina,Richmond,"Richmond, North Carolina, US",3/23/2020 23:19,35.00417719,-79.74491009,0,0,0,0
13464,US,Virginia,Richmond,"Richmond, Virginia, US",3/23/2020 23:19,37.937575,-76.72920628,0,0,0,0
13465,US,Virginia,Richmond City,"Richmond City, Virginia, US",3/23/2020 23:19,37.53255773,-77.47966921,8,0,0,0
13466,US,Kansas,Riley,"Riley, Kansas, US",3/23/2020 23:19,39.28935726,-96.73420026,0,0,0,0
13467,US,Iowa,Ringgold,"Ringgold, Iowa, US",3/23/2020 23:19,40.73518949,-94.24368535,0,0,0,0
13468,US,New Mexico,Rio Arriba,"Rio Arriba, New Mexico, US",3/23/2020 23:19,36.51072137,-106.6931674,0,0,0,0
13469,US,Colorado,Rio Blanco,"Rio Blanco, Colorado, US",3/23/2020 23:19,39.97913541,-108.2179009,0,0,0,0
13470,US,Colorado,Rio Grande,"Rio Grande, Colorado, US",3/23/2020 23:19,37.5836865,-106.3847838,0,0,0,0
13471,US,Indiana,Ripley,"Ripley, Indiana, US",3/23/2020 23:19,39.10235626,-85.26212744,1,0,0,0
13472,US,Missouri,Ripley,"Ripley, Missouri, US",3/23/2020 23:19,36.65460667,-90.85990261,0,0,0,0
13473,US,West Virginia,Ritchie,"Ritchie, West Virginia, US",3/23/2020 23:19,39.18094587,-81.06356878,0,0,0,0
13474,US,California,Riverside,"Riverside, California, US",3/23/2020 23:19,33.74314981,-115.9933578,46,6,0,0
13475,US,Tennessee,Roane,"Roane, Tennessee, US",3/23/2020 23:19,35.84923189,-84.52458689,1,0,0,0
13476,US,West Virginia,Roane,"Roane, West Virginia, US",3/23/2020 23:19,38.71622686,-81.35243568,0,0,0,0
13477,US,Virginia,Roanoke,"Roanoke, Virginia, US",3/23/2020 23:19,37.26865804,-80.06396753,0,0,0,0
13478,US,Virginia,Roanoke City,"Roanoke City, Virginia, US",3/23/2020 23:19,37.27791025,-79.96189766,0,0,0,0
13479,US,South Dakota,Roberts,"Roberts, South Dakota, US",3/23/2020 23:19,45.62975048,-96.94672673,0,0,0,0
13480,US,Texas,Roberts,"Roberts, Texas, US",3/23/2020 23:19,35.83809685,-100.813175,0,0,0,0
13481,US,Kentucky,Robertson,"Robertson, Kentucky, US",3/23/2020 23:19,38.51923469,-84.05055616,0,0,0,0
13482,US,Tennessee,Robertson,"Robertson, Tennessee, US",3/23/2020 23:19,36.52454807,-86.87346725,6,0,0,0
13483,US,Texas,Robertson,"Robertson, Texas, US",3/23/2020 23:19,31.02539637,-96.51272246,1,0,0,0
13484,US,North Carolina,Robeson,"Robeson, North Carolina, US",3/23/2020 23:19,34.64244496,-79.1025053,1,0,0,0
13485,US,Minnesota,Rock,"Rock, Minnesota, US",3/23/2020 23:19,43.67482683,-96.25296832,0,0,0,0
13486,US,Nebraska,Rock,"Rock, Nebraska, US",3/23/2020 23:19,42.42252217,-99.44832069,0,0,0,0
13487,US,Wisconsin,Rock,"Rock, Wisconsin, US",3/23/2020 23:19,42.67151616,-89.071479,3,0,0,0
13488,US,Illinois,Rock Island,"Rock Island, Illinois, US",3/23/2020 23:19,41.46613806,-90.57042164,1,0,0,0
13489,US,Virginia,Rockbridge,"Rockbridge, Virginia, US",3/23/2020 23:19,37.81204314,-79.44605905,1,0,0,0
13490,US,Kentucky,Rockcastle,"Rockcastle, Kentucky, US",3/23/2020 23:19,37.36642393,-84.31176452,0,0,0,0
13491,US,Georgia,Rockdale,"Rockdale, Georgia, US",3/23/2020 23:19,33.65145002,-84.02202167,4,0,0,0
13492,US,New Hampshire,Rockingham,"Rockingham, New Hampshire, US",3/23/2020 23:19,42.98499744,-71.12883377,28,0,0,0
13493,US,North Carolina,Rockingham,"Rockingham, North Carolina, US",3/23/2020 23:19,36.39593137,-79.77504841,0,0,0,0
13494,US,Virginia,Rockingham,"Rockingham, Virginia, US",3/23/2020 23:19,38.51006137,-78.87260325,2,0,0,0
13495,US,New York,Rockland,"Rockland, New York, US",3/23/2020 23:19,41.15027894,-74.02560498,592,1,0,0
13496,US,Texas,Rockwall,"Rockwall, Texas, US",3/23/2020 23:19,32.89779518,-96.40771592,0,0,0,0
13497,US,Oklahoma,Roger Mills,"Roger Mills, Oklahoma, US",3/23/2020 23:19,35.68711719,-99.69666167,0,0,0,0
13498,US,Oklahoma,Rogers,"Rogers, Oklahoma, US",3/23/2020 23:19,36.37004357,-95.60406759,0,0,0,0
13499,US,North Dakota,Rolette,"Rolette, North Dakota, US",3/23/2020 23:19,48.77245354,-99.84097493,0,0,0,0
13500,US,Kansas,Rooks,"Rooks, Kansas, US",3/23/2020 23:19,39.35022773,-99.32484567,0,0,0,0
13501,US,Montana,Roosevelt,"Roosevelt, Montana, US",3/23/2020 23:19,48.29607488,-105.0079268,1,0,0,0
13502,US,New Mexico,Roosevelt,"Roosevelt, New Mexico, US",3/23/2020 23:19,34.02097406,-103.4799493,0,0,0,0
13503,US,Michigan,Roscommon,"Roscommon, Michigan, US",3/23/2020 23:19,44.33473082,-84.61067651,1,0,0,0
13504,US,Minnesota,Roseau,"Roseau, Minnesota, US",3/23/2020 23:19,48.77501878,-95.81079919,0,0,0,0
13505,US,Montana,Rosebud,"Rosebud, Montana, US",3/23/2020 23:19,46.23397237,-106.729288,0,0,0,0
13506,US,Ohio,Ross,"Ross, Ohio, US",3/23/2020 23:19,39.33705391,-83.06000914,0,0,0,0
13507,US,Colorado,Routt,"Routt, Colorado, US",3/23/2020 23:19,40.48596505,-106.9905548,3,0,0,0
13508,US,Kentucky,Rowan,"Rowan, Kentucky, US",3/23/2020 23:19,38.19484205,-83.42088935,0,0,0,0
13509,US,North Carolina,Rowan,"Rowan, North Carolina, US",3/23/2020 23:19,35.64003916,-80.52446628,4,0,0,0
13510,US,Texas,Runnels,"Runnels, Texas, US",3/23/2020 23:19,31.8314342,-99.97616148,0,0,0,0
